Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
The LEGO Movie: Masters of Flight,2019,N/A,27 Mar 2019,N/A,"Animation, Short",Michael D. Black,"Michael D. Black, Robert Henny","Ashly Burch, Chris Edgerly, Michael R. Johnson",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BY2MwYjFlYjQtZWIwMC00MTY2LWJhNTUtNzM1MjgyNWFhMGY2XkEyXkFqcGdeQXVyMjQyNzkxOTA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt9336314,movie,N/A,N/A,N/A,N/A,True,
Behind the Scenes: Kanibarú Movie,2019,N/A,04 Feb 2019,N/A,"Short, Comedy",Vladimir Sosa,Vladimir Sosa,"Vladimir Acevedo, Mark B., Ileana Bencosme",N/A,Spanish,Dominican Republic,N/A,https://m.media-amazon.com/images/M/MV5BYjVkYWIyZGEtY2U4YS00Y2VjLThkYjEtZDg0ZDhiODFlYWM0XkEyXkFqcGdeQXVyOTMxMzM2ODk@._V1_SX300.jpg,[],N/A,N/A,N/A,tt9349356,movie,N/A,N/A,N/A,N/A,True,
Thomas and My Little Pony: The Movie,2019,TV-Y7,23 Jun 2019,68 min,"Animation, Adventure, Comedy, Family",Alexander,"Alexander, Wilbert Awdry (characters), Lauren Faust (characters)",N/A,"Based on the web series ""Thomas and My Little Pony"".",English,Australia,N/A,N/A,[],N/A,N/A,N/A,tt9395586,movie,N/A,N/A,N/A,N/A,True,
Amplifier (Marathi movie),2019,N/A,14 Oct 2019,N/A,Drama,Milind Shinde,Milind Shinde,"Heeba Shah, Nagesh Bhonsle, Milind Shinde",N/A,Marathi,India,N/A,N/A,[],N/A,N/A,N/A,tt9538010,movie,N/A,N/A,N/A,N/A,True,
Worthy the movie,2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt9567598,movie,N/A,N/A,N/A,N/A,True,
SethSimpRoblox Movie Documentary,2019,N/A,01 Aug 2019,75 min,Documentary,Seth J. Simpson,Seth J. Simpson,"Seth J. Simpson, Sierra Ball, Alex B. Miller, Shadow Hd",A YouTuber Who lives in Ohio talks about How he started a YouTube channel and called it SethSimpRoblox on August 1 2014. He also talks about what he did before he started his YouTube ...,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BY2ZmZGM5MTAtNDhkZC00YmRlLWJjZGItZWVhMjhlNzA5MDdiXkEyXkFqcGdeQXVyOTc1NTYyOTE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt9578948,movie,N/A,N/A,N/A,N/A,True,
Gold Movie Awards 2019,2019,N/A,10 Jan 2019,N/A,News,Jalil Landell,N/A,"Billy Zane, Tamla Kari, Sophie Kennedy Clark","A celebration of the best of independent international films. Brought to you from Regent Street Cinema, London.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BN2EzYmIzOTAtZTg1MC00ZWNhLTg2ZDYtMjM4ODM2ODE5ZDkwXkEyXkFqcGdeQXVyNDE0MzQxNjQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt9581920,movie,N/A,N/A,N/A,N/A,True,
The Tiny House Movie,2019,N/A,06 Dec 2019,80 min,Comedy,Avai d'Amico,"Brandon Leighton Lawrence (screenplay by), John J. Berger (screenplay by), Jordan Wilson (screenplay by), Avai d'Amico (story by)","Avai d'Amico, Andrea Hickey, Brianna Roberts, Sandra Lueders","Dangerously depressed by the wintery midwest, a Millennial moves into a tiny house in sunny Arizona to restart his life. Friends think he's crazy to downsize away from the life he knows, and he wonders if they're right when finding a place to park his house becomes a nightmare.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNTQ2OGRkYzMtZDJlNS00NTQwLTgwNjYtYzM5ZmZjYzg5ZGZiXkEyXkFqcGdeQXVyMTg4MjQ1NTA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt8281176,movie,N/A,N/A,N/A,N/A,True,
War Movie,2019,N/A,04 Jun 2019,12 min,"Short, Drama",Matthew Evans Landry,Matthew Evans Landry,"Jordan Gavaris, Matthew Evans Landry",N/A,English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BNTEzNDcxOTktMmViYi00NzJhLWJmNTctOTZkYTMzYzBkYzRhXkEyXkFqcGdeQXVyMTkwODk3NTk@._V1_SX300.jpg,[],N/A,N/A,N/A,tt8563962,movie,N/A,N/A,N/A,N/A,True,
The Jeff Show Movie,2019,N/A,27 Jul 2019,81 min,Comedy,Jeffrey Ashkin,Jeffrey Ashkin,"Sammy Anderson, Jeffrey Ashkin, Jeff Bratz",An out-of-work actor starts a web series with his deranged roommate.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZGNiNWQ0ODAtMjIwNi00Mzg3LTg4YzEtN2YwNTdiZTkxYmEyXkEyXkFqcGdeQXVyMzU4NTAyOTY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt8596970,movie,N/A,N/A,N/A,N/A,True,
Yuri!!! On Ice the Movie: Ice Adolesence,2019,N/A,N/A,N/A,"Animation, Comedy, Drama, Romance, Sport",Sayo Yamamoto,"Mitsurô Kubo (original concept), Sayo Yamamoto (original concept), Sayo Yamamoto (story), Sayo Yamamoto (screenplay)","Jun'ichi Suwabe, Toshiyuki Toyonaga",N/A,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BNzVkMjlhMzktMWEwMS00NjczLTk3NWQtNTQ0YmMyOWEzNGYxXkEyXkFqcGdeQXVyODcxNjYzNDI@._V1_SX300.jpg,[],N/A,N/A,N/A,tt8646060,movie,N/A,N/A,N/A,N/A,True,
Die Hard: A Christmas Movie,2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt9071188,movie,N/A,N/A,N/A,N/A,True,
Classic Western Movie Night,2019–,N/A,N/A,N/A,Western,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt9097696,series,,,,,True,N/A
The Bryan Movie,2019,N/A,01 Jun 2019,N/A,Action,Bryan Reyes,Bryan Reyes,Bryan Reyes,A intelligent teenager goes out with a friend at the Just Dance Club in Times Square and gets bitten by a radioactive spider and gets extraordinary powers.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOTFhZTA2NzUtZDVmZS00NzRkLWI5ZWMtNGI3OTBmNWE2MDBhXkEyXkFqcGdeQXVyOTAwMjM5MzA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt9103164,movie,N/A,N/A,N/A,N/A,True,
The Roblox Movie,2019,N/A,05 Jul 2019,58 min,"Animation, Adventure, Comedy, Crime",Amir Brown,Amir Brown,N/A,"Bacon Hair Gets bullied in Guest Crazy, and everyone helps him and then Hackers and Scammers, are gonna destroy the world but Noob, Guest, Pro and anymore are gonna save the world in ROBLOXCity.",English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZTM4MmZhZWItNzY0MC00OGY2LTg0ODUtZDFlZThjNDU1NTE1XkEyXkFqcGdeQXVyOTQ1NjI4MjQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt9212962,movie,N/A,N/A,N/A,N/A,True,
The Angered Gamer Movie,2019,N/A,N/A,N/A,"Action, Adventure, Comedy",Jenny DiClemente,N/A,N/A,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4944986,movie,N/A,N/A,N/A,N/A,True,
The Money Movie,2019,N/A,19 Dec 2019,N/A,N/A,Jason Armstrong,Steve Duncan,"Marcus Haccius, Chandler Loryn, Melinda Michael","THE MONEY MOVIE(TM) is a one of a kind concept. It offers viewers the chance to win $250,000 simply by watching the movie and unlocking the mystery hidden within. Watch the movie. Solve the mystery. Win the MONEY.",English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BZGJkZmJiMWMtOTk4Mi00NWE5LTg5ZjYtMWE4ZTQ3ODVkOGQ0XkEyXkFqcGdeQXVyNTYyNTE4MzQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5208014,movie,N/A,N/A,N/A,N/A,True,
Baked Alaska: The Movie?,2019,N/A,11 Sep 2019,40 min,"Short, Comedy",Thomas Brungardt,"Thomas Brungardt, Ken Runnion","Thomas Brungardt, Ken Runnion","Willapaw, Alaska is a sleepy little town that is often interrupted by the incompetent crew at Baked Alaska.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNzMzZmMzYmUtY2VmNi00M2I3LTg1ZmUtOGMwMzI0OWIxYTZmXkEyXkFqcGdeQXVyMTc4MzcyNDU@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5973948,movie,N/A,N/A,N/A,N/A,True,
Life Is a Movie,2019,N/A,N/A,82 min,N/A,Michael P. Nash,Michael P. Nash,"Barbara Kopple, Larry Moyer","'Life Is A Movie' is the story of avant garde filmmaker and photographer, Larry Moyer. In 1963 Greenwich Village, Moyer created the award winning beatnik film, 'The Moving Finger.' In 1967,...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTYxNzUxZTYtNDM4My00MjkwLWE1MDMtMGU3NDk3NGRjYjZhL2ltYWdlXkEyXkFqcGdeQXVyMTYxNjM1Mjc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6079636,movie,N/A,N/A,N/A,N/A,True,
"Elvis, Trump and WhatsHisName Movie",2019,N/A,30 Aug 2019,94 min,Comedy,Johnny Fontane,Johnny Fontane,"Johnny Fontane, Pete Allman, Mikul Robins, Everett Tucker",N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZTk1NmY1NzctNzkyNy00MmU1LTg0ZWQtZTM3ODM4NmYzZWZmXkEyXkFqcGdeQXVyNjc2NDk5NjQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt7780980,movie,N/A,N/A,N/A,N/A,True,
Thanks. And Sorry: The Chuck Mosley Movie,2019,N/A,N/A,N/A,N/A,Drew Fortier,N/A,"Chuck Mosley, Drew Fortier, Douglas Esper, Matt Wallace",A documentary chronicling one of the most unique musicians ever born.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYjQ5Zjk4OTQtNTdmMi00MjI5LTllMTQtMWI3MjYxM2RmZDk2XkEyXkFqcGdeQXVyMzI1ODM0NA@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt7987950,movie,N/A,N/A,N/A,N/A,True,
Let There Be Drums: The Movie,2019,N/A,22 Jun 2019,N/A,Documentary,N/A,N/A,N/A,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt8055254,movie,N/A,N/A,N/A,N/A,True,
Deadly Split: The Twin Movie,2019,N/A,N/A,N/A,"Action, Drama, Sci-Fi, Thriller",Sylvia Kurth,Sylvia Kurth,"Cassandra Gava, Jayne Wisener, Andrew James Allen, Claude Duhamel","Every Human has a soul, what happens when it splits?",English,"USA, Germany",N/A,https://m.media-amazon.com/images/M/MV5BZTlhNTkyNmEtMDc0OS00NjVlLWIyNjUtZWQwYmFlZTM3MDA0XkEyXkFqcGdeQXVyNzgxNjE5NQ@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6397124,movie,N/A,N/A,N/A,N/A,True,
Untitled George Jones/Tammy Wynette Movie,2019,N/A,N/A,N/A,Drama,N/A,Alan Wenkus (screenplay),N/A,The story of singer George Jones whose career is one of the most celebrated of country music legends. Along with George's incredible output of 150 albums and a bottomless thirst for whiskey...,N/A,USA,N/A,https://m.media-amazon.com/images/M/MV5BMWQwZDdmOGEtYWYzMS00NDFmLWExZjQtZTYxMmMxYzJlNjAwL2ltYWdlXkEyXkFqcGdeQXVyMjA3OTEzNTI@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6420940,movie,N/A,N/A,N/A,N/A,True,
The Rosie Movie 1: Grounded for Eternity,2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt15681626,movie,N/A,N/A,N/A,N/A,True,
Strike Witches: 501 Butai Hasshin Shimasu! Movie,2019,N/A,04 Oct 2019,30 min,"Animation, Short",Fumio Itô,N/A,"Misato Fukuen, Saori Seto, Kaori Nazuka",N/A,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMDYwZDZiZTUtMjA3MC00NDdjLTg0NjEtYmQxMzUwMWY0NTY1XkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt15762470,movie,N/A,N/A,N/A,N/A,True,
The Devil Night Indian Child's Horror Movie,2019,N/A,25 Dec 2019,24 min,"Short, Adventure",Jayesh Chaudhari,Jayesh Chaudhari,"Rohit Kumar Koli, Gunjan Kumar Jadhav, Kunal Kumar Patil",The Devil Night Indian Child's Horror movie 2019 Is a Story Of A Horror Adventure.,Hindi,India,N/A,https://m.media-amazon.com/images/M/MV5BMzQ0MzNiNDUtZDdkNS00MzY1LTk0OGEtNTQxYThjNzQyY2Y2XkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt16043952,movie,N/A,N/A,N/A,N/A,True,
SPLATTERVISION Presents Movie Reviews,2019–,Not Rated,09 Dec 2019,N/A,Talk-Show,N/A,N/A,Cooper Landers,N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMzExNTc4NTUtYjNjOS00NjkzLWFmYzEtNThmN2QyMTJhZWI1XkEyXkFqcGdeQXVyMTEzNzU2NjUx._V1_SX300.jpg,[],N/A,N/A,N/A,tt18283788,series,,,,,True,N/A
Adventures of the Dumb Knight: The Movie,2019,N/A,14 Oct 2019,61 min,Comedy,Logan Joy,Logan Joy,"Sufyan Ali, Luke Anthony, Arthur Austin",Journey alongside The Dumb Knight as He attempts to save Gotham through any means necessary. This is the most bizarre adaptation of the caped crusader yet.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYTY4YjhkZjEtZmIzMC00NWQyLWE0YjMtM2NmMmJlN2UxMTkyXkEyXkFqcGdeQXVyNjcwODU4ODY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt18413258,movie,N/A,N/A,N/A,N/A,True,
Movie Reviews,2019–,N/A,19 Apr 2019,N/A,Talk-Show,N/A,N/A,"Brad Jones, Doug Walker",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjBmZTQ0MDMtMWNlNC00YTAwLThlMzYtZDU3ODk5YjFlMzZjXkEyXkFqcGdeQXVyNzExMzc0MDg@._V1_SX300.jpg,[],N/A,N/A,N/A,tt19356390,series,,,,,True,N/A
Greeks Come True: Making of Movie,2019,N/A,N/A,80 min,Documentary,THE TOP FOUNDRY,N/A,"Sinan A., Giorgos B., Alexandros C.","Watch 15 real Greek hunks push their own limits and pose completely naked in our most daring and unpredictable Making of movie, yet.",Greek,Greece,N/A,https://m.media-amazon.com/images/M/MV5BMzRhODgwOTktYzlkOS00ZmRiLWJlOTktZTBjZDY5ZmEzNDBjXkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt20835344,movie,N/A,N/A,N/A,N/A,True,
The Movie Star,2019,N/A,N/A,3 min,"Short, Comedy",Gui Agustini,Chris Levine,"Gui Agustini, Lina Maya",A comedy between neighbors.,English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTkxOTljNTYtNTg5ZC00OGE1LTk0MTMtNGYzOTNmNjJlNDExXkEyXkFqcGdeQXVyMzQzNzczMzc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt21027772,movie,N/A,N/A,N/A,N/A,True,
Movie Nights,2019–,N/A,24 Aug 2019,N/A,Documentary,N/A,Eddie Waller,Eddie Waller,Eddie Waller (Nerd Incorporated) watches a movie for the first time and gives his genuine thoughts/reactions to it.,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BM2I5ZWI2YjEtNjg5Zi00ZWYxLWIzYTYtMDM3MjUyZTI5ZThiXkEyXkFqcGdeQXVyNjUyNzk0Njk@._V1_SX300.jpg,[],N/A,N/A,N/A,tt21328544,series,,,,,True,1
Born Losers: Horror-ble Movie,2019–,N/A,31 Oct 2019,N/A,Comedy,N/A,N/A,"Jaclyn Britz, Nathan Ray Clark, Michelle R Clarke",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNWE3MmQ0ODItY2E4Zi00MjQyLWExOGQtMzQ2OTc3YjYxZWEyXkEyXkFqcGdeQXVyMzIyNTMzMDE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt22096492,series,,,,,True,N/A
Alex and Steve Life: Movie 3,2019,N/A,02 Nov 2019,12 min,"Animation, Short",N/A,N/A,"Meredith Sims, Blake Swift, Dan Lloyd",N/A,English,N/A,N/A,N/A,[],N/A,N/A,N/A,tt23173108,movie,N/A,N/A,N/A,N/A,True,
Spookiz the Movie,2019,N/A,25 Oct 2019,82 min,"Animation, Comedy",Kim Bong-ho,N/A,"Kim Mi Ae, Beom-gi Hong, Um Sang-Hyun","At an elementary school in the countryside where human children live during the day and monster children live at night, a human girl encounters the monster children after returning to retrieve the cell phone she left behind.",Korean,South Korea,N/A,https://m.media-amazon.com/images/M/MV5BZmQzYWRjMzctZjkyNS00ODk2LThlZWItZTMzMjFhMGY2OWM1XkEyXkFqcGdeQXVyNjI4NDY5ODM@._V1_SX300.jpg,[],N/A,N/A,N/A,tt24299446,movie,N/A,N/A,N/A,N/A,True,
El Camino: A Breaking Bad Movie (2019),2019,N/A,14 Oct 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzAxOGJiYmMtZDEwNS00MzdhLTg1NDctNTM5OGRkNDI5OWI0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Rotten Tomatoes', 'Value': '92%'}]",N/A,N/A,N/A,tt24735016,movie,N/A,N/A,N/A,N/A,True,
WeatherStar4000video the Movie,2019,N/A,19 Jul 2019,N/A,Animation,JoJuan Johnson,"JoJuan Johnson, Andrew Victor Orozco, Nakiebra 'Keebie' Palmer","Dave, Julie, Alan",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTAzYTczYmEtNjE5ZC00ODMyLWJkNTgtNTY0NzQ0OWQwYWEwXkEyXkFqcGdeQXVyNzc1MDM4NDg@._V1_SX300.jpg,[],N/A,N/A,N/A,tt25502814,movie,N/A,N/A,N/A,N/A,True,
Once Upon a Time in Hollywood (2019)/Ordinary People (1980) - 37 Movie Buff Specialists (Ep 64),2019,N/A,18 May 2022,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt25601476,movie,N/A,N/A,N/A,N/A,True,
Movie Films with Bill and Steve Episode 205: Glass (2019),2019,N/A,23 Jan 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt25731504,movie,N/A,N/A,N/A,N/A,True,
The Banana Splits Movie (2019) Commentary,2019,N/A,10 Aug 2021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt26409147,movie,N/A,N/A,N/A,N/A,True,
Derek: The Movie,2019,N/A,18 Jun 2019,91 min,Thriller,Thean-jeen Lee,"Thean-jeen Lee, Joseph Tan","Desmond Tan, Cheryl Chitty Tan, Chantalle Ng","After a long, arduous hunt, Derek Ho, Singapore's first serial killer has been captured, tried and sentenced to death. As he awaits his fate in prison, a team of top psychologists is assigned to interview him. They must find out i...",English,Singapore,N/A,https://m.media-amazon.com/images/M/MV5BYzVkZGU5MTUtNDk2MS00ZmVmLTlmZGUtZThmMzkxNDlhZTNhXkEyXkFqcGdeQXVyMTE0NjIwNQ@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt27043095,movie,N/A,N/A,N/A,N/A,True,
Ed & Joz's Heist Movie,2019,N/A,01 Oct 2019,N/A,Comedy,Jonathan Brooks,"Edward Aczel, Joz Norris","Edward Aczel, Joz Norris, Lucy Pearman",Two idiots plot a heist to steal a vending machine from an office.,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BNTRlODg5Y2QtNThkMS00MWMwLWE5YzAtZjk0MjE3NzI5ZDgzXkEyXkFqcGdeQXVyNjk3NjA2NzE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt27129516,movie,N/A,N/A,N/A,N/A,True,
Venge Clan VS Soul Clan: The Movie,2019,N/A,24 Apr 2019,N/A,"Animation, Short",Sajid Oneon,Sajid Oneon,N/A,N/A,English,Australia,N/A,N/A,[],N/A,N/A,N/A,tt28335500,movie,N/A,N/A,N/A,N/A,True,
See Jane Go TV: Movie Reactions,2019–,N/A,28 Aug 2019,N/A,Comedy,N/A,N/A,"Jane Vickers, Justin Vickers",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMDMyZjY3OGMtNjRlMi00OWY2LThkMzQtOGQ1YjVjYjk3MmVmXkEyXkFqcGdeQXVyNzExMzc0MDg@._V1_SX300.jpg,[],N/A,N/A,N/A,tt29338039,series,,,,,True,N/A
Det store Ramasjang Mysterie - The movie,2019,N/A,03 Apr 2019,81 min,Family,"Lene Mailund Mikkelsen, Camilla Oxvig Misser",N/A,"Kristian Gintberg, Jannik Schow Petersen, Villum Mønnsted Rasmussen",N/A,Danish,Denmark,N/A,N/A,[],N/A,N/A,N/A,tt29572977,movie,N/A,N/A,N/A,N/A,True,
Misi: The Making of Ejen Ali the Movie,2019,N/A,25 Nov 2019,23 min,"Documentary, Short",N/A,Nazmi Yatim,"Muhammad Usamah Zaid, Shafiq Isa, Ida Rahayu Yusoff","You guys ever wondered how Ejen Ali The Movie was made? Ha, don't worry. All your questions will be answered here.","Malay, English",Malaysia,N/A,N/A,[],N/A,N/A,N/A,tt29667681,movie,N/A,N/A,N/A,N/A,True,
Monster the movie,2019,N/A,19 Jul 2019,10 min,"Short, Adventure",Boss Baby,N/A,"Boss Baby, Steven Hawking","The thrilling story about a young YouTuber named David, who is being hunted by a monster and his sidekick zuchae. In this film he will embark on a journey to defeat the evil monster and his sidekick zuchae.",English,United Kingdom,N/A,N/A,[],N/A,N/A,N/A,tt31077449,movie,N/A,N/A,N/A,N/A,True,
The Liz Movie,2019,N/A,13 Nov 2019,10 min,"Short, Comedy",Callum Richardson,Callum Richardson,"Elizabeth Mitchelson, Robert Mitchelson",N/A,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BMTM3ODkwMmEtMGIwYy00NGMxLThkYmYtNzM4NzQ1ODQ1NDFiXkEyXkFqcGdeQXVyMTQwOTA5NTY1._V1_SX300.jpg,[],N/A,N/A,N/A,tt31408057,movie,N/A,N/A,N/A,N/A,True,
Virtual Whadjuk vr-movie,2019,N/A,N/A,N/A,N/A,"Sam Bodhi Field, Karla Hart","Sam Bodhi Field, Karla Hart","Morton Hansen, Karla Hart, Della Rae Morrison","Virtual Whadjuk is a time machine that strips away the city high rises and transports audiences back nearly 200 years, placing them into a thriving Aboriginal Australian culture and pre-city flora, fauna and landscapes, as they ex...",N/A,Australia,N/A,https://m.media-amazon.com/images/M/MV5BYjdmMDUyYjItZDY0MS00NWEwLTg3YWQtOTU5MzIzZDhkMWU2XkEyXkFqcGdeQXVyMTYwNDg5Mjk1._V1_SX300.jpg,[],N/A,N/A,N/A,tt31807201,movie,N/A,N/A,N/A,N/A,True,
Earthgeist the Movie - A World Divided,2019,N/A,22 Sep 2019,86 min,Documentary,Tim L Crawford,Tim L Crawford,N/A,"Earthgeist the Movie looks at the chaos, mystery and wonder of Earth and the defining spirit of the ideas and events now affecting our world. Global Warming, Deforestation, Biodiversity, Population, Plastic Pollution, the Oceans, ...",N/A,United States,N/A,https://m.media-amazon.com/images/M/MV5BN2ZkMDIyYjYtZjA4Ni00MjA5LWE3MDYtNzI4OWE2ZTM2ZjY0XkEyXkFqcGdeQXVyODY3ODAzMzc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt32160789,movie,N/A,N/A,N/A,N/A,True,
Cybergeist - The Movie - Game Over!,2019,N/A,17 Jun 2019,90 min,Documentary,Tim L Crawford,Tim L Crawford,N/A,"Cybergeist takes us on a deep dive into a future that is already happening all around us. A future that is affecting modern warfare, the health of our planet, and every aspect of human life. There is no part of government, the mil...",N/A,United States,N/A,https://m.media-amazon.com/images/M/MV5BYTdjZTRiNDMtZDQ1OC00MTIzLTlhOGMtMDA5OTA0MDM3ZmQ4XkEyXkFqcGdeQXVyODY3ODAzMzc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt32160817,movie,N/A,N/A,N/A,N/A,True,
Spacegeist - The Movie - The Secret is Out,2019,N/A,22 Mar 2019,77 min,Documentary,Tim L Crawford,Tim L Crawford,N/A,"Secret Space is no longer a Secret. The Militarization of Space, The Corporatization and Industrialization of Space, The Weaponizing of Deep Learning AI, Public Surveillance, and the National Security State have reached unimaginab...",N/A,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDhlN2ZlZGYtYzFiMy00MGRkLThkODUtMDczNDU5NGRkNWZjXkEyXkFqcGdeQXVyODY3ODAzMzc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt32160827,movie,N/A,N/A,N/A,N/A,True,
Unnamed Spy Movie,2019,N/A,30 Apr 2019,N/A,"Short, Comedy",Parker Suggs,Parker Suggs,"Bailey Bonin, Ben Brown, Daniel Carpenter",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt32344887,movie,N/A,N/A,N/A,N/A,True,
I'm Going to be Famous - The Movie,2019,N/A,03 Sep 2019,113 min,Comedy,Joel Haver,Joel Haver,Joel Haver,N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt32384386,movie,N/A,N/A,N/A,N/A,True,
This Is a Movie About What You've Done,2019,N/A,30 Dec 2019,N/A,Documentary,Igor Bannikov,Igor Bannikov,"Ivan Dorn, Yana Kedrina, Nikolai Kostylev","This is the story of the evolution of the music industry in Russia from the 2000s to the 2020s, as told by the artists and music experts who were directly involved in it.",Russian,Russia,N/A,https://m.media-amazon.com/images/M/MV5BYzg5Mzk1NzQtZDhmYS00MGRlLThhYjYtNWFjN2U0ZGQzZjAwXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt32857032,movie,N/A,N/A,N/A,N/A,True,
Ruangguru the Movie: Meraih Mimpi di Awan,2019,N/A,31 Aug 2019,59 min,"Drama, Family",Ivan Bandhito,Suryana Paramita,"Omara N. Esteghlal, Cut Syifa, Arswendy Bening Swara",Tells the story of a child's struggle to achieve his dreams amidst all limitations.,Indonesian,Indonesia,N/A,https://m.media-amazon.com/images/M/MV5BYjUxMThmNWQtZTRmMC00YWRmLTg3ZjYtZmE1YjI5MDQxYTQ0XkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt32909527,movie,N/A,N/A,N/A,N/A,True,
Trae Tha Movie,2019,N/A,N/A,67 min,Animation,Jay Sugarman,N/A,"Guapdad 4000, Haha Davis, D.C. Young Fly",Trae and Gray set out to an underground dungeon in a cave where an ancient relic exists that only the protector of Houston can handle.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZTVkN2E5YTMtYmVkNS00YzJmLTkwOTgtYTFlNGNlYzc1NWIzXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt33053425,movie,N/A,N/A,N/A,N/A,True,
