Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
The Official SammyClassicSonicFan Roblox Movie 2,2015,N/A,15 Nov 2015,N/A,Adventure,Sammy J,Sammy J,"Sammy J, Mister Obscurity","Following the events of their previous adventure, SammyClassicSonicFan and SK seek to end their rival Chadtronic by going into the past. However, they face a new and fierce enemy as their plan goes sideways.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDZkZTQzNzUtNTNhZC00MTM3LWFhODgtZjA2OWYwNjY5YTgzXkEyXkFqcGdeQXVyMTYzMDU1ODYx._V1_SX300.jpg,[],N/A,N/A,N/A,tt27074922,movie,N/A,N/A,N/A,N/A,True,
Persembahan Terakhir the Movie,2015,N/A,04 Jun 2015,120 min,Drama,Akhmad Faisal,Fadli Fuad,"Dwi Andhika, Indra Bekti, Egy Fedly",N/A,Indonesian,Indonesia,N/A,N/A,[],N/A,N/A,N/A,tt28800368,movie,N/A,N/A,N/A,N/A,True,
Hyrule Warriors: The Movie,2015,N/A,07 Aug 2015,40 min,Short,N/A,N/A,"AderuMoro, Elissa Woo, Connor Colquhoun",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt32043854,movie,N/A,N/A,N/A,N/A,True,
Hava Nagila (The Movie),2015,N/A,08 Sep 2015,N/A,N/A,N/A,N/A,N/A,N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt32501105,movie,N/A,N/A,N/A,N/A,True,
A Silent Voice: The Movie,2016,Not Rated,17 Sep 2016,130 min,"Animation, Drama","Taichi Ishidate, Naoko Yamada","Yoshitoki Ôima, Reiko Yoshida","Miyu Irino, Saori Hayami, Aoi Yûki","A deaf girl, Shoko, is bullied by the popular Shoya. As Shoya continues to bully Shoko, the class turns its back on him. Shoko transfers and Shoya grows up as an outcast. Alone and depressed, the regretful Shoya finds Shoko to mak...","Japanese, Japanese Sign , English",Japan,6 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BOTFiNzRiOWEtYTQwNy00NmRiLWE0ZWYtNTE0YjExZjFmZjkwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,8.1,"112,173",tt5323662,movie,N/A,"$1,079,689",N/A,N/A,True,
The Angry Birds Movie,2016,PG,20 May 2016,97 min,"Animation, Action, Adventure","Clay Kaytis, Fergal Reilly","Jon Vitti, Mikael Hed, Mikko Pöllä","Jason Sudeikis, Josh Gad, Danny McBride","When an island populated by happy, flightless birds is visited by mysterious green pigs, it's up to three unlikely outcasts to figure out what the pigs are up to.",English,"Finland, United States, Canada",3 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BMTY3MjU0NDA0OF5BMl5BanBnXkFtZTgwNTc0MTU3OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.3,"109,046",tt1985949,movie,N/A,"$107,509,366",N/A,N/A,True,
Absolutely Fabulous: The Movie,2016,R,22 Jul 2016,91 min,"Comedy, Crime",Mandie Fletcher,Jennifer Saunders,"Jennifer Saunders, Joanna Lumley, Jane Horrocks","After attracting both media and police attention for accidentally knocking Kate Moss into the River Thames, Edina and Patsy hide out in the south of France.","English, French","United Kingdom, United States",1 win & 9 nominations total,https://m.media-amazon.com/images/M/MV5BMjI4NDI5MDg2OV5BMl5BanBnXkFtZTgwNzA5ODQ3ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,5.4,"13,455",tt2112096,movie,N/A,"$4,772,155",N/A,N/A,True,
Uno: The Movie,2016,N/A,30 Nov 2016,164 min,Comedy,N/A,Geoff Ramsey,"Geoff Ramsey, Gavin Free, Ryan Haywood, Jeremy Dooley",What had started as a simple game of UNO! turned into a psychological horror. Coworkers are driven to the edge of madness as they commit to a game of Uno.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BN2YyNmMzZmQtYjg1MS00OTEwLTkwZDEtOWNlMTEzOWIzMWM3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzQwNDg4MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '9.5/10'}]",N/A,9.5,"10,106",tt6290024,movie,N/A,N/A,Rooster Teeth Productions,N/A,True,
Donald Trump's The Art of the Deal: The Movie,2016,Not Rated,10 Feb 2016,50 min,Comedy,Jeremy Konner,Joe Randazzo,"Johnny Depp, Ron Howard, Alfred Molina","Funny or Die presents a satirical rendition of Donald Trump's 1987 best selling business book, The Art of the Deal.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BNDNlOTYyMTktNTg1My00MGJlLWIwMDctMjQwNmEyNmFkYmFhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,5.9,"5,038",tt5456120,movie,N/A,N/A,N/A,N/A,True,
BoBoiBoy: The Movie,2016,TV-G,03 Mar 2016,100 min,"Animation, Action, Adventure",Nizam Razak,"Nizam Razak, Anas Abdul Aziz, Jeffrey Hylton","Nur Fathiah Diaz, Mohd Fathi Diaz, Dzubir Mohamed Zakaria",A group of alien treasure hunters named The Tengkotak has arrived on earth and kidnapped Ochobot in order to use him to locate an ancient and powerful Power Sphere hiding on earth. BoBoiBoy and his super friends must now race agai...,Malay,Malaysia,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BNWU4OGRhMDEtMzNlNi00ZDI2LTkyOWQtNzE4YTg0YzU1MGYxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,"2,820",tt5466576,movie,N/A,N/A,N/A,N/A,True,
Pokémon the Movie: Volcanion and the Mechanical Marvel,2016,PG,05 Dec 2016,90 min,"Animation, Action, Adventure",Kunihiko Yuyama,"James Carter Cathcart, Jun'ichi Masuda, Ken Sugimori","Tyler Bunch, James Carter Cathcart, Daniel J. Edwards",A mystical Pokémon by the name of Volcanion must accept Ash's help to rescue the Azoth Kingdom.,Japanese,Japan,1 nomination,https://m.media-amazon.com/images/M/MV5BMTk0NzI2Y2YtOGVjYi00YTUwLWEwNmEtODk1YjlhYzQ0ZTY5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,"1,681",tt5889204,movie,N/A,N/A,N/A,N/A,True,
Horror Hotel: The Movie,2016,N/A,05 Jul 2016,103 min,"Comedy, Horror, Sci-Fi",Ricky Hess,Al Hess,"Tera Buerkle, Deborah Childs, Jordan Demers","""Aliens Stole My Boyfriend"" - Two cute alien chicks crash land their space buggy in the parking lot of the motor court looking for Earth boyfriends. ""Coma Girl"" - A macabre maintenance man falls in love with a comatose patient at ...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMmI0NTM0YjMtYzc3YS00M2RlLTg3NmYtZTg2MGU2ZDMxMjQwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]",N/A,4.2,"1,357",tt5931338,movie,N/A,N/A,N/A,N/A,True,
Doraemon the Movie: Nobita and the Birth of Japan,2016,N/A,05 Mar 2016,104 min,"Animation, Adventure, Comedy",Shinnosuke Yakuwa,"Fujio F. Fujiko, Shinnosuke Yakuwa","Chiaki, Miki Fukui, Aya Hisakawa",Doraemon and friends trying to save a boy name Kukuru and his tribe from Gigazombie who want to change history for his own sake in the ancient times.,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMjRhYjRhYTktOGNlNS00ZmM4LWFiNmItZDZlN2QxNGU4NzBiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,"1,081",tt5544700,movie,N/A,N/A,N/A,N/A,True,
That Vitamin Movie,2016,Not Rated,01 Jan 2016,86 min,Documentary,"Michael Beattie, Sai Kelly",N/A,"David Brownstein, Helen Saul Case, Hyla Cass","A respected documentary maker, hears from a friend, that his long term depression has been helped after watching a video entitled, ""Food matters"" and following a nutritional protocol involving high doses of vitamins, as outlined b...",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BMWFmMDMwYjYtMzcwZC00ZmQ2LWI2OTctYzNhZTc4ZjEzMGE3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",N/A,7.9,972,tt5624252,movie,N/A,N/A,N/A,N/A,True,
The Road Movie,2016,N/A,19 Jan 2018,67 min,Documentary,Dmitrii Kalashnikov,N/A,N/A,A documentary comprised entirely of footage from dashboard cameras from Russian cars.,Russian,Belarus,2 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BNGJkNzIwZmEtNjE5Yi00ZDBjLWJlODItODljYTE2NGM0ZmEwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.4,951,tt6235786,movie,N/A,"$35,757",N/A,N/A,True,
Total Frat Movie,2016,Not Rated,23 Sep 2016,93 min,Comedy,Warren P. Sonoda,"Stephen Fromkin, Sacha Pavlovic","Justin Deeley, Jamie Johnston, Steven Yaffee","Three years after getting his fraternity revoked, Charlie and the remaining brothers must throw the greatest rush event to recruit a new pledge class and reinstate their frat.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTk0MTk1MzcwMV5BMl5BanBnXkFtZTgwMjg4NTYyOTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}]",N/A,4.3,944,tt3879074,movie,N/A,N/A,N/A,N/A,True,
24x36: A Movie About Movie Posters,2016,N/A,11 Jul 2017,82 min,"Documentary, Biography, History",Kevin Burke,N/A,"Paul Ainsworth, Dave Alexander, Andrea Alvin","A documentary exploring the birth, death, and resurrection of the illustrated movie poster.",English,"Canada, United States",2 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BNjAyOTk1NDUxNl5BMl5BanBnXkFtZTgwNjg4NzgwMDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,940,tt5003654,movie,N/A,N/A,N/A,N/A,True,
High & Low: The Movie,2016,N/A,16 Jul 2016,129 min,Action,Shigeaki Kubo,"Norihisa Hiranuma, Kei Watanabe","Joshua Walters, Ryôhei Abe, Leon Shibli Ahmad","Chiku is a devastated and dangerous town with 5 gangs fighting fiercely. Mugen and the Amamiya Brothers clashed, leading to Mugen disbanding.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BNDFkY2IwZjgtZmIyMi00MTc5LTgzYzktZDFjNmJkNjFmMTkwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,851,tt5659172,movie,N/A,N/A,N/A,N/A,True,
Kuroko no Basket Movie 1: Winter Cup Soushuuhen - Kage to Hikari,2016,N/A,03 Sep 2016,90 min,"Animation, Sport",Shunsuke Tada,Tadatoshi Fujimaki,"Kenshô Ono, Takuya Eguchi, Kenji Hamada",First of three compilation films of the anime series 'Kuroko no Basket'.,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BNmI5ZGQ5YmYtZjFjZi00ZDA3LTkzODctZGMwZWY0NTcwZGFiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A,8.0,600,tt6597832,movie,N/A,N/A,N/A,N/A,True,
Persona 3 the Movie: #4 Winter of Rebirth,2016,Not Rated,23 Jan 2016,105 min,"Animation, Action, Adventure","Daisuke Eguchi, Yoshifumi Sasahara, Tomohisa Taguchi","Kazuma Kaneko, Jun Kumagai, Koji Okada","Masumi Asano, Nobutoshi Canna, Sanae Fuku",The season changes to winter. Makoto makes a decision in order to greet the spring that is waiting beyond.,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BNTIyMDc1YTUtMTBlOS00NmQyLThiMGEtOTM4NDA0ZGJjYjNiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,513,tt5463052,movie,N/A,N/A,N/A,N/A,True,
Nobunaga Concerto: The Movie,2016,N/A,23 Jan 2016,126 min,"Adventure, Comedy, Drama",Hiroaki Matsuyama,"Ayumi Ishii, Masafumi Nishida, Okada Michizo","Shun Oguri, Kô Shibasaki, Takayuki Yamada",This adaptation to a popular manga is the story of a contemporary teenager travelling back in time to the Sengoku period of the sixteenth century. There he meets with the historical figure Oda Nobunaga who instills in him the miss...,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BYjM0Y2FiZWMtNjZkZi00YzJmLWI0NzQtMmNmNjNmNmFjOTA2XkEyXkFqcGdeQXVyNTE0MDAyODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A,6.2,475,tt4122254,movie,N/A,N/A,N/A,N/A,True,
Kuroko No Basket Movie 2: Winter Cup Soushuuhen - Namida No Saki E,2016,N/A,08 Oct 2016,88 min,"Animation, Comedy, Drama",Shunsuke Tada,N/A,"Kenshô Ono, Yuki Ono, Chiwa Saitô","Second of three compilation films of the anime series 'Kuroko no Basket', which focuses on the Winter Cup.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMjdmZmIyNDgtMThjNC00NzU1LThkZjYtZjFkZDNjNzc5YzhjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A,8.0,455,tt6779296,movie,N/A,N/A,N/A,N/A,True,
Bad Blood: The Movie,2016,TV-14,01 Apr 2016,80 min,"Fantasy, Horror, Sci-Fi",Tim Reis,Tim Reis,"Mary Malloy, Vikas Adam, Troy Halverson",A classic werewolf flick with an amphibious twist; it's a race against time to find the antidote.,English,United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BYjE2NWQzNWYtMjk5YS00OThiLWI2OGMtOTllMzdjOTNjNTFhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}]",N/A,4.1,414,tt4066000,movie,N/A,N/A,N/A,N/A,True,
New Initial D the Movie: Legend 3 - Dream,2016,N/A,06 Feb 2016,65 min,"Animation, Action, Sport","Tomohito Naka, Masamitsu Hidaka","Shuichi Shigeno, Mayori Sekijima","Christopher Ainley, Christopher Bevins, Ryan Bosquez","Mt. Akina's new downhill racing hero Fujiwara Takumi prepares for the final showdown against Red Sun's unbeaten leader and Akagi's fastest driver, Takahashi Ryosuke.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMmFhN2EzMmQtYWNjNC00MTA1LWI4MzAtZjBjZmQ4NGFhMjA1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,365,tt5463088,movie,N/A,N/A,N/A,N/A,True,
Odd Squad: The Movie,2016,G,01 Aug 2016,67 min,"Action, Adventure, Comedy",J.J. Johnson,"Timothy McKeon, Adam Peltzman, Charles Johnston","Millie Davis, Olivia Presti, Isaac Kragten",The Odd Squad springs into action when a rival group called Weird Team starts to cover up problems instead of solving them.,English,Canada,3 wins & 14 nominations,https://m.media-amazon.com/images/M/MV5BZDhjNzk5ZGItNjE0Zi00ZDAxLTgwOTEtZGQ3YzIzMzhkMGI3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,359,tt5889372,movie,N/A,N/A,N/A,N/A,True,
Brexit: The Movie,2016,N/A,11 May 2016,71 min,Documentary,Martin Durkin,Martin Durkin,"Martin Durkin, James Delingpole, Simon Heffer",A documentary exploring Britain's relationship with the EU and possibility of Britain's exit from the European Union,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BMTU4M2E5MmMtNDU1Mi00NGFjLWI5YTktMDYxMDk5NmEzMTg4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,311,tt5724616,movie,N/A,N/A,N/A,N/A,True,
Big Bang Made the Movie,2016,N/A,30 Jun 2016,114 min,"Documentary, Music",Byun Jin Ho,N/A,"Big Bang, Young-Bae Dong, Kwon Ji-yong","A 114-minute documentary film following the group Big Bang's second world tour, ""Big Bang MADE 2015-16 World Tour."" The tour is now considered as the largest tour by any Korean act, after it gathered more than 1.5 million fans in ...",Korean,South Korea,N/A,https://m.media-amazon.com/images/M/MV5BMmFiNTljMGQtMzNmOS00YmZjLWFjZGYtZDNiNzZhZjAxNjUxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",N/A,8.1,311,tt5781266,movie,N/A,N/A,N/A,N/A,True,
Bad Movie: The Movie,2016,N/A,08 Oct 2016,90 min,"Comedy, Horror, Sci-Fi","Paco Fox, Miguel Ángel Viruete","Paco Fox, Miguel Ángel Viruete, José Viruete","Miguel Ángel Aijón, Paco Fox, Natalia Bilbao","Two geeky video bloggers are sucked into a truly awful Z movie. On their return to the real world, they discover they have been pursued by the tropes of the trashy films they adore.",Spanish,Spain,N/A,https://m.media-amazon.com/images/M/MV5BZWMzODZmZGQtNWNjMi00MmJkLTk4MzMtMzBmNTRiZTRmMzRmXkEyXkFqcGdeQXVyMTE2Mzg4Nzg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]",N/A,4.2,311,tt5005454,movie,N/A,N/A,N/A,N/A,True,
Undecided: The Movie,2016,N/A,18 Oct 2016,86 min,Comedy,Julio DePietro,"Julio DePietro, Jason Selvig, Davram Stiefler","Jason Selvig, Davram Stiefler, Aasif Mandvi","A camera crew follows two ""undecided"" voters along the actual campaign trail, and no Presidential candidate - on either side of the aisle - is spared.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNjI3NDAxNDIwMF5BMl5BanBnXkFtZTgwNjA2MDQyMDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,271,tt6122540,movie,N/A,N/A,N/A,N/A,True,
Dates in Movie & TV History,2016–,Not Rated,29 Aug 2016,2 min,"Documentary, Short, History",N/A,N/A,"Brandon Hardesty, Stanley Tucci, Chris Evans","Brandon Hardesty reports on some of the most shocking, influential, and noteworthy dates in movie and television history.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZmZmNTU0YTEtNWJjOS00MTRkLWJmMTgtMzhmNDY4NTIxMTQyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,249,tt5996792,series,,,,,True,1
NFG: The Movie,2016,N/A,20 Apr 2016,91 min,"Documentary, Comedy",Jason Holden,"Jason Holden, Jeremy Holden, Mike Penic","Brian Blu, Jason Holden, Jeremy Holden",A group of friends known for the outrageous youtube pranks with a combined subscriber count of 2.6 million and over 300 million views get together to make a movie not suitable for the internet!,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZWQ3ZWEzMjgtNzcwOC00NWNhLTkwNGYtNDU1NWE2M2IyNmQ3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}]",N/A,3.6,243,tt5583930,movie,N/A,N/A,N/A,N/A,True,
Sound! Euphonium: The Movie - Welcome to the Kitauji High School Concert Band,2016,N/A,23 Apr 2016,103 min,"Animation, Comedy, Drama","Tatsuya Ishihara, Yasuhiro Takemoto","Ayano Takeda, Jukki Hanada","Chika Anzai, Ayaka Asai, Minori Chihara",A recap movie of the first season of Sound! Euphonium (2015).,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BYWYxMTkwMjQtNTQ2NC00NmQ1LWIzNTItYTc3ZWVjMzkxZjQ3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,235,tt5688888,movie,N/A,N/A,N/A,N/A,True,
Minions: 3 Mini-Movie Collection,2016,G,11 Oct 2016,13 min,"Animation, Short, Comedy, Family, Sci-Fi",N/A,N/A,N/A,"The Minions are back along with some new friends in three hilariously fun mini-movies: Competition, Cro Minion, and Binky Nelson Unpacified.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BODFmNGJkM2ItNmI4Zi00Y2Y3LThkMWMtYzZkNmUwZWM1ZGFlXkEyXkFqcGdeQXVyMzY3MDEzMTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,229,tt6173116,movie,N/A,N/A,N/A,N/A,True,
Bane v Superman: The Movie,2016,N/A,01 Jul 2016,36 min,"Short, Action, Adventure",Keith Stahle,Keith Stahle,"Keith Stahle, Janelle Stahle, Kevin Staley","The Joker and Harley have neutralized Superman's powers. Bane and Superman must now fight to the death as Clark's high-school sweet-heart, Lana Lang, is captivated.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOGQwNmM1YzctMWNhMS00Y2U0LTg2OGQtM2FmYWNmMzI4YjhhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}]",N/A,8.5,216,tt5852184,movie,N/A,N/A,N/A,N/A,True,
OMG... We're in a Horror Movie,2016,N/A,09 Dec 2016,107 min,"Comedy, Horror",Ajala Bandele,"Ajala Bandele, Tom Hatfield","Ajala Bandele, Jenny Curtis, Liz Fenning","Six friends having a weekly board game night are interrupted by a booming movie trailer voice from the sky. Inexplicably, they find themselves trapped in a Horror Movie. Who amongst them will turn into a homicidal killer? Who will...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTA2OTczOTM1MjdeQTJeQWpwZ15BbWU4MDYxNjA1MTIx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}]",N/A,3.6,207,tt3720468,movie,N/A,N/A,N/A,N/A,True,
Fireman Sam: Alien Alert! The Movie,2016,TV-Y,17 Jun 2017,60 min,"Animation, Family",Gary Andrews,"Laura Beaumont, Paul Larson, Dave Gingell","Steven Kynman, David Carling, Su Douglas","Buck Douglas, the famous ""Alien Quest"" TV show host visits Pontypandy and everyone in town searches for aliens.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BOTFlMjgyODEtNzIwZi00MzA5LWE3MDUtNDVkZjhmNWU2NTRlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",N/A,4.8,186,tt6562798,movie,N/A,N/A,N/A,N/A,True,
2016 MTV Movie Awards,2016,TV-14,10 Apr 2016,N/A,"Comedy, News",Glenn Weiss,N/A,"Dwayne Johnson, Kevin Hart, Miles Teller","In a world of award shows that suck, MTV gives you an award show that doesn't suck. Kevin Hart and Dwayne ""The Rock"" Johnson host the 2016 MTV Movie Awards, an irreverent, in-your-face celebration of the movies fans really love wi...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjI5ODc4MDY2Nl5BMl5BanBnXkFtZTgwMDEzMTE0ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",N/A,5.2,177,tt5556144,movie,N/A,N/A,N/A,N/A,True,
Kantai Collection: KanColle Movie,2016,N/A,27 Nov 2016,91 min,"Animation, Action, Fantasy",Keizô Kusakawa,"Jukki Hanada, Kensuke Tanaka","Felecia Angelle, Bryn Apprill, Tia Lynn Ballard",Animated film based of the video game series Kantai Collection.,Japanese,Japan,1 nomination,https://m.media-amazon.com/images/M/MV5BZDYxOTYxOGItMDgwZi00MjU0LWFjMGQtODMyNDBiYTllODIzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,153,tt6448970,movie,N/A,N/A,N/A,N/A,True,
The Lego Movie 4D: A New Adventure,2016,TV-Y7,29 Jan 2016,12 min,"Animation, Short, Adventure",Rob Schrab,"Adam Pava, Rob Schrab","Elizabeth Banks, Alison Brie, Charlie Day","A Legoland ride taking place after the events of the 2014 movie, The Lego Movie",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOTA3NTc2MDItNzUyYS00MTg3LTg3ZTQtYzFjYWIxODNhNDNhXkEyXkFqcGdeQXVyOTkwMjM5Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,132,tt5343078,movie,N/A,N/A,N/A,N/A,True,
Mischievous Kiss the Movie Part 1: High School,2016,N/A,25 Nov 2016,103 min,"Comedy, Drama, Romance",Minoru Mizoguchi,"Kaoru Tada, Minoru Mizoguchi","Kanta Satô, Reina Visa, Takanori Jinnai","A love between high school students Naoki and Kotoko. Naoki is handsome, good at sports and smart. Even though Kotoko is not very smart, she has a bright personality and strong will",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BYWY2MzRiYjktZjhjOC00YWJlLTgwOWEtNGZjZmIxNWZmZTFmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,130,tt5336230,movie,N/A,N/A,N/A,N/A,True,
Left 4 Dead: The Movie,2016,N/A,10 Sep 2016,50 min,Horror,"Daniele Bellucci, Daniele Bellucci, Marco Tudini",Bryan Schulz,"J.D. Brown, Michael Di Bene, Rusty Gilligan",N/A,English,Italy,1 nomination,https://m.media-amazon.com/images/M/MV5BZmUxZGViNGUtN2U4OC00ZGY1LWFkMmItOWQyMGE5MzIzMWY1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,128,tt2055665,movie,N/A,N/A,N/A,N/A,True,
"Yôkai Watch: the Movie: The Flying Whale and the Grand Adventure of the Double Worlds, Meow!",2016,N/A,17 Dec 2016,99 min,"Animation, Comedy, Family","Shinji Ushiro, Takeshi Yokoi","Akihiro Hino, Yôichi Katô","Risa Ai, Hibiki Aoi, Naoki Bando",When a giant flying whale suddenly appears over Sakura New Town and its sound is heard the Yo-Kai undergo a transformation. The characters soon realize that as a result they have become corporeal and exist in a material world. Thi...,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BNGRhMGZjNTQtZDZkMy00MDY0LWIxYWItNGNlNDNjYjU2Y2U4XkEyXkFqcGdeQXVyNjU5MTE2MjQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,95,tt5477354,movie,N/A,N/A,N/A,N/A,True,
Have You Seen My Movie?,2016,N/A,23 Sep 2018,136 min,"Adventure, Comedy, Romance",Paul Anton Smith,N/A,N/A,"A massive montage of movie characters going to the movies. Clips from 100+ films are cut together to create a new cinema-going experience. Romance, musical, action, horror, noir, comedy - and countless characters watch in the dark...","English, French","United Kingdom, Canada",N/A,https://m.media-amazon.com/images/M/MV5BNjEyYmQ1OGQtODcxNC00OTJjLThkYmMtMGViOWU0MmM2YjMzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,86,tt6112836,movie,N/A,N/A,N/A,N/A,True,
